LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Individual Spayed Female,MIXED,BLACK,LUCY,15090,2017,12/15/2016 10:16
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,IVY,15202,2017,2/10/2017 16:17
Dog Senior Citizen or Disability Neutered Male,MIN PINSCHER,BLACK/BROWN,LUCKY,15007,2017,1/5/2017 8:35
Dog Individual Neutered Male,AM PIT BULL TERRIER,BRINDLE,OPTIMUS,15235,2017,1/4/2017 14:13
Dog Senior Citizen or Disability Female,GOLDEN RETRIEVER,GOLD,ATHENA,15017,2017,2/9/2017 11:10
Dog Individual Neutered Male,WHIPPET,RED/BRINDLE,THURBER,15215,2017,12/12/2016 16:16
Dog Individual Male,GOLDEN RETRIEVER,GOLD,LUCA,15227,2017,1/18/2017 8:42
Dog Senior Citizen or Disability Neutered Male,LABRADOR RETRIEVER,BLACK,WINSTON,15044,2017,2/17/2017 12:33
Dog Individual Spayed Female,BEAGLE,WHITE/BLACK/BROWN,DUVAL,15144,2017,1/20/2017 9:00
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD MIX,BROWN,MONA,15209,2017,1/3/2017 10:08
Dog Senior Citizen or Disability Spayed Female,MALTESE,WHITE,CHLOE,15221,2017,1/12/2017 14:57
Dog Individual Neutered Male,PUG,BROWN,PUGSLEY,15237,2017,12/14/2016 15:14
Dog Individual Spayed Female,BEAGLE,WHITE/BLACK/BROWN,PETALS,15108,2017,3/7/2017 16:08
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,EMMIE,15146,2017,12/15/2016 16:07
Dog Senior Citizen or Disability Neutered Male,COTON DE TULEAR,WHITE,J.P.,15236,2017,12/19/2016 9:35
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,SEBASTIAN,15049,2017,6/9/2017 12:40
Dog Individual Female,SIB HUSKY,MULTI,KIYA,15237,2017,1/30/2017 13:52
Dog Senior Citizen or Disability Spayed Female,POODLE MED,WHITE,PAISLEY,15146,2017,12/15/2016 10:16
Dog Individual Neutered Male,MALTI-POO,TAN,LEO,15243,2017,4/28/2017 16:34
Dog Senior Citizen or Disability Neutered Male,GER SHEPHERD,WHITE/BLACK/BROWN,REX,15108,2017,5/2/2017 9:27
Dog Individual Spayed Female,LABRADOR RETRIEVER,YELLOW,MAIZEY,15241,2017,9/11/2017 11:39
Dog Individual Neutered Male,SIB HUSKY,WHITE/BLACK,LUKE,15056,2017,12/8/2016 10:10
Dog Individual Neutered Male,LAB MIX,BLACK,SAM,15229,2017,5/4/2017 15:37
Dog Individual Neutered Male,PAPILLON,WHITE/BROWN,BENDER,15106,2017,12/7/2016 14:52
Dog Individual Neutered Male,PAPILLON,WHITE/BLACK,GUNNER,15106,2017,12/7/2016 14:52
Dog Individual Spayed Female,MIXED,BLACK,ROSIE,15101,2017,12/14/2016 15:43
Dog Senior Citizen or Disability Neutered Male,PULI,BLACK,ELVIS,15101,2017,12/5/2016 16:05
Dog Senior Citizen or Disability Neutered Male,YORKSHIRE TERRIER,BLACK/TAN,SAM,15235,2017,1/5/2017 8:35
Dog Individual Neutered Male,BOXER MIX,TAN,BANDIT,15101,2017,12/2/2016 8:42
Dog Individual Spayed Female,LAB MIX,BLACK,STAR,15238,2017,12/7/2016 13:38
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,FAWN,LUCY,15024,2017,12/6/2016 9:57
Dog Individual Neutered Male,DACHSHUND,BLACK,OSCAR,15235,2017,1/6/2017 15:49
Dog Individual Female,GOLDEN RETRIEVER,BLONDE,DAISY,15236,2017,1/27/2017 10:36
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,MURDOCH,15065,2017,12/8/2016 10:10
Dog Individual Neutered Male,LABRADOR RETRIEVER,BROWN,FRED,15065,2017,2/27/2017 16:26
Dog Individual Neutered Male,JAPANESE CHIN,WHITE/BLACK,GIZMO,15146,2017,11/30/2016 14:06
Dog Individual Neutered Male,ENG SETTER,MULTI,RUSTY,15135,2017,5/2/2017 9:27
Dog Individual Spayed Female,CHIHUAHUA MIX,BLACK,ROSALITA,15116,2017,12/12/2016 8:54
Dog Individual Neutered Male,MIXED,WHITE/BROWN,FRANKIE,15044,2017,12/1/2016 10:48
Dog Senior Citizen or Disability Spayed Female,TAG,BLACK WITH WHITE,CASSIE,15017,2017,12/13/2016 15:24
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,WHITE/TAN,DIEGO,15102,2017,12/7/2016 14:52
Dog Individual Neutered Male,BEAGLE MIX,WHITE/TAN,PETEY,15212,2017,3/7/2017 16:08
Dog Individual Neutered Male,TAG,TAN,ROCCO,15216,2017,12/13/2016 8:34
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,SOPHIE,15137,2017,1/24/2017 14:51
Dog Individual Spayed Female,ENG BULLDOG,WHITE,PUMPKIN,15037,2017,5/10/2017 13:17
Dog Individual Spayed Female,LAB MIX,BLACK/BRINDLE,KEISHA,15223,2017,12/20/2016 15:38
Dog Individual Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,PENNY,15237,2017,12/29/2016 15:14
Dog Individual Neutered Male,LABRADOR RETRIEVER,BROWN,BENTLEY,15057,2017,12/19/2016 15:58
Dog Individual Neutered Male,DACHSHUND,OTHER,PETEY,15237,2017,12/19/2016 15:40
Dog Individual Neutered Male,LAB MIX,BLACK,2 CHAINZ,15108,2017,12/14/2016 16:17
Dog Individual Neutered Male,MALTESE,WHITE,WILLIE,15025,2017,11/30/2016 12:40
Dog Individual Male,PUG,FAWN,WINSTON,15205,2017,5/9/2017 11:04
Dog Individual Neutered Male,SHIBA INU,BROWN,CROSBY,15133,2017,3/24/2017 12:44
Dog Individual Spayed Female,W HGHLND WH TERRIER,WHITE,SCOUT,15143,2017,2/21/2017 12:09
Dog Individual Neutered Male,CAIRN TERRIER,WHITE/BROWN,RANGER,15143,2017,2/21/2017 12:09
Dog Individual Neutered Male,BEAGLE,WHITE/BLACK/BROWN,LUKE,15108,2017,12/23/2016 9:00
Dog Individual Neutered Male,BOUVIER DES FLANDRE,GOLD,DEE O GEE,15102,2017,12/12/2016 8:54
Dog Individual Neutered Male,TAG,WHITE,BEAU,15216,2017,5/3/2017 16:23
Dog Individual Neutered Male,MASTIFF,FAWN,HOOCH,15108,2017,12/6/2016 16:08
Dog Individual Spayed Female,SHIH TZU,MULTI,NALA,15129,2017,5/15/2017 11:24
Dog Individual Spayed Female,BOXER MIX,BRINDLE,LADY,15221,2017,1/3/2017 13:12
Dog Senior Citizen or Disability Female,MIXED,BLACK,DEITER,15235,2017,12/8/2016 8:33
Dog Individual Neutered Male,LAB MIX,BLACK,TRIPP,15122,2017,2/22/2017 10:52
Dog Individual Neutered Male,BERNESE MTN DOG,WHITE/BLACK/BROWN,GUSTAF,15228,2017,9/21/2017 15:21
Dog Senior Citizen or Disability Neutered Male,GER SHEPHERD MIX,BROWN,FARLEE U,15106,2017,12/14/2016 16:17
Dog Senior Citizen or Disability Male,SCHNAUZER MIN,BLACK,BUDDY,15044,2017,1/4/2017 14:13
Dog Individual Spayed Female,BASSET HOUND MIX,WHITE/BLACK/BROWN,PIPPER,15243,2017,1/5/2017 8:35
Dog Individual Spayed Female,SHETLAND SHEEPDOG,SABLE,LASSIE,15090,2017,12/12/2016 9:35
Dog Individual Neutered Male,HAVANESE,MULTI,TEDDY,15044,2017,1/26/2017 10:23
Dog Individual Spayed Female,SHIH TZU,BLACK,UMA,15122,2017,4/11/2017 11:27
Dog Individual Spayed Female,BEAGLE,BROWN,OLIVIA,15071,2017,12/20/2016 8:44
Dog Senior Citizen or Disability Spayed Female,FINNISH LAPPHUND,BLACK,BLAIZE OF GLORY,15116,2017,12/7/2016 8:41
Dog Individual Neutered Male,MIXED,WHITE/BROWN,STARK,15234,2017,1/19/2017 15:03
Dog Individual Spayed Female,PARSON RUSSELL TERR,TAN,AVRY,15243,2017,1/6/2017 15:04
Dog Senior Citizen or Disability Neutered Male,TERRIER,WHITE/BLACK,REX,15135,2017,6/27/2017 15:06
Dog Individual Neutered Male,TERRIER,WHITE/BLACK,REX,15135,2017,6/27/2017 15:06
Dog Individual Spayed Female,DACHSHUND,BROWN,ANNIE,15234,2017,7/11/2017 16:27
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,PEPPER,15090,2017,4/3/2017 16:26
Dog Individual Neutered Male,POODLE STANDARD,BLACK,BEN,15143,2017,5/2/2017 14:43
Dog Individual Female,BRITTANY SPANIEL,ORANGE/WHITE,BLAZE,15090,2017,4/27/2017 9:07
Dog Individual Neutered Male,TERRIER MIX,FAWN,CHARLIE,15237,2017,3/21/2017 13:20
Dog Individual Spayed Female,LAB MIX,YELLOW,DAWN,15241,2017,12/22/2016 13:28
Dog Individual Neutered Male,SHILOH GER SHEPHERD,SABLE,DUKE,15090,2017,1/23/2017 10:52
Dog Individual Neutered Male,TAG,BROWN,DUKE,15108,2017,6/19/2017 11:59
Dog Individual Neutered Male,DOBERMAN MIX,WHITE/BLACK/BROWN,ELI,15147,2017,3/27/2017 8:34
Dog Individual Spayed Female,AUS CATTLE DOG,BLACK/BROWN/GREY,GRETA,15235,2017,12/7/2016 13:38
Dog Individual Male,DOBERMAN PINSCHER,BLACK/BROWN/TAN,MAXWELL SMART,15065,2017,12/12/2016 16:17
Dog Individual Neutered Male,DACHSHUND,BLACK/TAN,NACHO,15044,2017,1/25/2017 9:04
Dog Individual Spayed Female,SHIH TZU MIX,WHITE/BROWN,SNICKERDOODLE,15229,2017,4/24/2017 16:16
Dog Senior Citizen or Disability Female,CAIRN TERRIER,BRINDLE,SUMMER,15239,2017,12/28/2016 16:31
Dog Individual Spayed Female,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,VANNA,15132,2017,12/22/2016 15:36
Dog Senior Citizen or Disability Neutered Male,BISHON FRISE MIX,WHITE,ZACK,15065,2017,12/14/2016 15:14
Dog Individual Neutered Male,MIXED,WHITE/BLACK/BROWN,JASPER,15237,2017,1/6/2017 8:41
Dog Individual Neutered Male,PEEKAPOO,BROWN,ROCCO,15024,2017,5/10/2017 12:14
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,LILY,15017,2017,5/8/2017 14:55
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,WHITE/BROWN,BUTTONS,15102,2017,5/3/2017 9:32
Dog Senior Citizen or Disability Spayed Female,TERRIER MIX,WHITE,SELENA,15006,2017,6/5/2017 15:09
Dog Individual Spayed Female,TERRIER MIX,WHITE,SELENA,15006,2017,6/5/2017 15:09
Dog Individual Spayed Female,BORD COLLIE,TRI-COLOR,ANNIE,15237,2017,4/28/2017 12:01
Dog Individual Neutered Male,MIXED,SPOTTED,BEAU,15065,2017,12/14/2016 13:54
Dog Individual Male,DACHSHUND,BROWN,CLYDE,15108,2017,2/23/2017 10:05
Dog Individual Female,DACHSHUND,GREY,BONNIE,15108,2017,2/23/2017 10:05
Dog Individual Spayed Female,AM PITT BULL MIX,BLACK,SADIE,15243,2017,2/3/2017 15:53
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,KIRA,15085,2017,12/15/2016 8:37
Dog Individual Spayed Female,POODLE STANDARD,WHITE,GIGI,15216,2017,5/22/2017 15:50
Dog Individual Neutered Male,GER SHEPHERD MIX,BLACK/BROWN,TYKE,15239,2017,5/9/2017 16:32
Dog Individual Male,AM PITT BULL MIX,WHITE/BROWN,DICE,15136,2017,12/22/2016 14:20
Dog Individual Spayed Female,BISHON FRISE MIX,SPOTTED,LUCY,15236,2017,4/27/2017 9:07
Dog Senior Citizen or Disability Spayed Female,TERRIER,SPOTTED,CHARLIE,15209,2017,12/28/2016 16:31
Dog Individual Spayed Female,TERRIER,SPOTTED,CHARLIE,15209,2017,12/28/2016 16:31
Dog Individual Spayed Female,TERRIER,SPOTTED,CHARLIE,15209,2017,12/28/2016 16:31
Dog Individual Neutered Male,FLAT COATED RETRIEV,BLACK,ZIGGY,15215,2017,12/8/2016 14:18
Dog Individual Neutered Male,GREYHOUND,BRINDLE,ZIMBELSTERN,15216,2017,2/13/2017 13:13
Dog Senior Citizen or Disability Neutered Male,GER SHEPHERD,BLACK,BARON,15223,2017,12/14/2016 8:41
Dog Individual Neutered Male,SIB HUSKY MIX,GREY,BENTON,15101,2017,12/9/2016 15:36
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BLACK/SILVER,MAX,15243,2017,
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BLACK/SILVER,MAX,15243,2017,1/4/2017 15:49
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BLACK/BROWN,TUCKER,15112,2017,12/23/2016 13:35
Dog Individual Neutered Male,WELSH CORGI CARDIGA,WHITE/BROWN,FRED,15237,2017,12/1/2016 16:07
Dog Individual Neutered Male,GOLDEN RETRIEVER,GOLD,MEMPHIS,15143,2017,12/9/2016 14:53
Dog Individual Spayed Female,CAV KING CHAR SPANI,SPOTTED,SIDNEYGENIS,15116,2017,5/8/2017 14:55
Dog Individual Female,SHIH TZU,WHITE/TAN,DAISY,15024,2017,1/17/2017 9:44
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,REBA,15227,2017,8/9/2017 14:48
Dog Individual Neutered Male,MORKIE,BLACK/BROWN,ROCKY,15129,2017,1/23/2017 10:51
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,YELLOW,BAILEY,15238,2017,12/22/2016 8:56
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,BEAU,15037,2017,1/5/2017 12:50
Dog Individual Neutered Male,CHIHUAHUA MIX,BROWN,HARRY,15102,2017,2/28/2017 16:02
Dog Senior Citizen or Disability Neutered Male,COCKAPOO,WHITE/BLACK,LUIGI,15139,2017,2/27/2017 16:26
Dog Individual Spayed Female,BEAGLE MIX,TRI-COLOR,STAR,15102,2017,4/24/2017 12:06
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERRIER,BLACK/TAN,OLIVIA,15046,2017,12/13/2016 8:34
Dog Senior Citizen or Disability Neutered Male,POODLE MIX,WHITE,BENNI,15205,2017,2/13/2017 14:03
Dog Senior Citizen or Disability Spayed Female,POODLE MED,BLACK,BELLA,15205,2017,2/13/2017 14:03
Dog Individual Male,MIN PINSCHER,BLACK,SEAMUS,15132,2017,1/26/2017 13:23
Dog Senior Citizen or Disability Male,BELG TERVUREN,BLACK/BROWN,GLEN,15212,2017,1/17/2017 9:11
Dog Individual Neutered Male,POODLE MIX,BLACK,SHILO,15227,2017,5/1/2017 16:22
Dog Individual Neutered Male,YORKSHIRE TERR MIX,SPOTTED,DANTE,15044,2017,12/12/2016 13:34
Dog Individual Neutered Male,YORKSHIRE TERR MIX,SPOTTED,LUCCA,15044,2017,12/12/2016 13:34
Dog Individual Neutered Male,GREAT DANE,SPOTTED,CHIEF,15044,2017,12/30/2016 8:55
Dog Individual Neutered Male,BEAGLE MIX,SPOTTED,CHARLIE,15237,2017,6/7/2017 14:01
Dog Senior Citizen or Disability Neutered Male,MALTESE,WHITE,BOGART,15205,2017,11/30/2016 16:02
Dog Individual Spayed Female,SIB HUSKY MIX,WHITE,CHUKCHI,15235,2017,12/12/2016 8:44
Dog Senior Citizen or Disability Spayed Female,SIB HUSKY MIX,WHITE,CHUKCHI,15235,2017,12/12/2016 8:44
Dog Individual Neutered Male,GOLDEN RETRIEVER,BLACK,OSCAR,15126,2017,12/7/2016 13:38
Dog Individual Neutered Male,PUG,BROWN,BO BO,15030,2017,5/3/2017 16:22
Dog Individual Neutered Male,BOXER,BROWN,JULIUS,15136,2017,5/3/2017 16:22
Dog Individual Spayed Female,BISHON FRISE MIX,BRINDLE,TESSY,15044,2017,3/22/2017 14:27
Dog Senior Citizen or Disability Male,MALTESE,WHITE,POPCORN,15057,2017,3/24/2017 12:44
Dog Individual Spayed Female,GREAT DANE,FAWN,BABY,15202,2017,5/8/2017 9:40
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE/BLACK/BROWN,LUCY,15126,2017,12/16/2016 10:11
Dog Individual Neutered Male,SIB HUSKY MIX,GOLD,JASPER,15106,2017,3/24/2017 15:13
Dog Individual Spayed Female,LABRADOR RETRIEVER,YELLOW,CHLOE,15227,2017,1/24/2017 13:30
Dog Individual Spayed Female,POMERANIAN MIX,WHITE,KIPPER,15143,2017,6/5/2017 11:40
Dog Individual Female,YORKSHIRE TERRIER,WHITE,COUTURE,15140,2017,2/28/2017 8:44
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,DIAMOND,15120,2017,12/20/2016 8:54
Dog Individual Spayed Female,LABRADOR RETRIEVER,YELLOW,MOLLY,15241,2017,1/18/2017 13:41
Dog Individual Spayed Female,BORD COLLIE MIX,WHITE/BLACK,MOLLY,15108,2017,12/8/2016 16:23
Dog Senior Citizen or Disability Spayed Female,BICHON FRISE,WHITE,ANNASTASHA,15101,2017,12/12/2016 8:44
Dog Individual Neutered Male,SIB HUSKY,WHITE/BROWN,ACE,15239,2017,2/10/2017 16:17
Dog Individual Neutered Male,SCHNAUZER STANDARD,BLACK,MOBY,15241,2017,12/14/2016 9:27
Dog Senior Citizen or Disability Spayed Female,POMERANIAN,BLACK,ASHLEY,15237,2017,12/2/2016 16:14
Dog Individual Spayed Female,LAB MIX,WHITE,DAISY,15216,2017,12/30/2016 12:15
Dog Individual Spayed Female,BISHON FRISE MIX,WHITE/BLACK,KUNG FU PANDA,15044,2017,3/22/2017 8:39
Dog Senior Citizen or Disability Spayed Female,LHASA APSO,ORANGE/WHITE,SANDY,15116,2017,12/5/2016 16:05
Dog Individual Neutered Male,GREAT DANE,BROWN,SONNY,15223,2017,7/5/2017 13:27
Dog Individual Spayed Female,LAB MIX,BLACK,LULU,15241,2017,4/27/2017 12:56
Dog Individual Spayed Female,MIXED,SPOTTED,SOPHIA,15044,2017,1/6/2017 14:43
Dog Individual Neutered Male,POMERANIAN,WHITE/BLACK/BROWN,ROCKY,15228,2017,1/5/2017 16:35
Dog Individual Neutered Male,GREAT DANE,BLACK/GREY,DARBY,15202,2017,6/21/2017 14:56
Dog Individual Neutered Male,YORKSHIRE TERR MIX,BLACK/BROWN,TANNER,15227,2017,6/12/2017 15:02
Dog Individual Neutered Male,SHIH TZU MIX,BLACK,MAX,15044,2017,5/10/2017 12:14
Dog Individual Neutered Male,BERNESE MTN DOG,BLACK,BEAR,15102,2017,1/27/2017 9:19
Dog Senior Citizen or Disability Spayed Female,POMERANIAN,CREAM,MACI,15084,2017,12/2/2016 10:59
Dog Individual Neutered Male,ENG COCKER SPANIEL,WHITE/BLACK,SAM,15068,2017,12/9/2016 10:27
Dog Individual Neutered Male,CHIHUAHUA,BLACK,MINGO,15030,2017,3/3/2017 10:51
Dog Individual Neutered Male,MIXED,WHITE/BROWN,BARLEY,15108,2017,12/7/2016 16:27
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD,BLACK/BROWN,HOPE,15210,2017,4/28/2017 12:01
Dog Individual Spayed Female,OLD ENG BULLDOG,WHITE/FAWN,SIDNEY CROSBY,15236,2017,3/16/2017 8:46
Dog Senior Citizen or Disability Spayed Female,SHIH TZU,BLACK,ZOEY,15076,2017,12/12/2016 8:54
Dog Individual Neutered Male,TAG,BRINDLE,GRIMM,15084,2017,3/9/2017 10:20
Dog Senior Citizen or Disability Neutered Male,CATALAN SHEEPDOG,BLACK,PORGY,15108,2017,12/13/2016 10:51
Dog Individual Male,SHIH TZU,WHITE/BLACK/BROWN,TONY,15136,2017,6/13/2017 13:15
Dog Senior Citizen or Disability Spayed Female,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,LADY,15018,2017,7/13/2017 15:44
Dog Individual Neutered Male,DACHSHUND MIX,BROWN,OLLIE,15227,2017,12/2/2016 10:59
Dog Senior Citizen or Disability Male,GER SHEPHERD,WHITE,JETER,15102,2017,5/9/2017 16:31
Dog Individual Spayed Female,GER SHEPHERD MIX,BRINDLE,DAISY,15145,2017,11/30/2016 15:46
Dog Individual License - FREE,LABRADOR RETRIEVER,YELLOW,RAMONA,15243,2017,5/4/2017 14:58
Dog Individual Spayed Female,MIXED,BLACK,IZZY,15065,2017,12/13/2016 14:16
Dog Individual Neutered Male,AM PIT BULL TERRIER,BROWN,ROMAN,15221,2017,2/21/2017 12:06
Dog Individual Neutered Male,BASSET HOUND,SPOTTED,PICKELS,15102,2017,1/6/2017 14:12
Dog Individual Spayed Female,YORKSHIRE TERR MIX,BLACK,ABBY,15143,2017,4/26/2017 15:50
Dog Senior Citizen or Disability Spayed Female,BEAGLE,WHITE/BROWN,CODY,15235,2017,12/16/2016 8:40
Dog Individual Neutered Male,AM PIT BULL TERRIER,WHITE/BROWN,DUKE,15147,2017,2/24/2017 15:28
Dog Individual Male,GER SHEPHERD,SABLE,KAYN,15071,2017,12/29/2016 16:05
Dog Individual Spayed Female,ENG BULLDOG,RED,GERTRUDE,15229,2017,12/30/2016 8:55
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,SIDNEY,15146,2017,2/28/2017 16:02
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,SIDNEY,15146,2017,2/28/2017 16:02
Dog Senior Citizen or Disability Neutered Male,DACHSHUND,BROWN,MICKEY,15024,2017,12/14/2016 9:08
Dog Senior Citizen or Disability Neutered Male,LABRADOR RETRIEVER,BROWN,MILO,15101,2017,1/3/2017 14:03
Dog Senior Citizen or Disability Neutered Male,OTHER,SALT/PEPPER,MIKEY,15116,2017,12/23/2016 9:12
Dog Individual Spayed Female,MIXED,BROWN,MURPHY,15143,2017,12/15/2016 16:07
Dog Individual Spayed Female,MIXED,WHITE,PILEY,15143,2017,12/15/2016 16:07
Dog Individual Spayed Female,POMERANIAN,BROWN/TAN,NALA,15205,2017,5/2/2017 9:00
Dog Individual Neutered Male,BOXER MIX,BRINDLE,ALI,15120,2017,1/18/2017 15:35
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,GOLD,GRACIE,15136,2017,3/21/2017 15:40
Dog Senior Citizen or Disability Spayed Female,TAG,BLONDE,BELLA,15235,2017,1/20/2017 15:56
Dog Individual Spayed Female,TAG,TAN,SADIE,15228,2017,5/11/2017 9:06
Dog Senior Citizen or Disability Neutered Male,MIXED,BROWN,CHECHE,15129,2017,5/4/2017 14:58
Dog Senior Citizen or Disability Spayed Female,BICHON FRISE,WHITE,SIMONE,15071,2017,1/6/2017 8:41
Dog Individual Male,GER SHEPHERD,BLACK/TAN,GUS,15241,2017,12/14/2016 9:27
Dog Individual Male,GER SHEPHERD,BLACK/TAN,BEAR,15135,2017,2/17/2017 13:17
Dog Individual Spayed Female,MIXED,BLACK/BROWN,MAEDEL,15227,2017,2/14/2017 16:10
Dog Senior Citizen or Disability Male,GOLDEN RETRIEVER,GOLD,RUFUS,15238,2017,12/9/2016 8:58
Dog Individual Neutered Male,TAG,FAWN,BUSTER,15143,2017,12/1/2016 16:07
Dog Individual Neutered Male,TAG,WHITE/TAN,LEO,15243,2017,2/3/2017 16:13
Dog Individual Neutered Male,LABRADOR RETRIEVER,YELLOW,MILLER,15084,2017,1/20/2017 15:56
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERRIER,MULTI,peanut,15236,2017,5/5/2017 9:11
Dog Individual Neutered Male,HOUND MIX,BRINDLE,CHEWBACCA,15071,2017,4/25/2017 14:17
Dog Individual Spayed Female,SIB HUSKY,WHITE,ATHENA,15071,2017,4/25/2017 14:17
Dog Senior Citizen or Disability Spayed Female,POODLE MIX,BLACK,SOPHIE,15205,2017,2/22/2017 15:41
Dog Individual Spayed Female,LHASA APSO,BLACK/TAN/WHITE,MIA COCO,15235,2017,12/29/2016 12:21
Dog Individual Spayed Female,VIZSLA,RUST,BAILEY,15236,2017,2/3/2017 10:09
Dog Individual Neutered Male,BORD COLLIE,BROWN,CROSBY,15227,2017,12/2/2016 11:42
Dog Individual Neutered Male,BOSTON TERRIER,WHITE/BLACK,KING,15024,2017,3/29/2017 13:33
Dog Senior Citizen or Disability Spayed Female,SHIH TZU MIX,TAN,GRACIE,15146,2017,12/16/2016 15:21
Dog Individual Neutered Male,MIXED,BRINDLE,GENO,15147,2017,12/23/2016 9:12
Dog Individual Spayed Female,WELSH CORGI PEMBROK,WHITE/BROWN,GINGER,15143,2017,12/22/2016 8:56
Dog Senior Citizen or Disability Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,ISABELLA,15241,2017,12/15/2016 11:27
Dog Individual Female,COCKER SPANIEL,CHOCOLATE,SAMI,15239,2017,2/28/2017 16:02
Dog Individual Spayed Female,MIXED,BLACK/BROWN,HOPE,15236,2017,4/24/2017 12:06
Dog Senior Citizen or Disability Spayed Female,MIXED,WHITE/BROWN,MANDY LOLA KLA,15137,2017,12/29/2016 16:05
Dog Individual Spayed Female,GER SHORTHAIR POINT,BROWN,ADELAIOE,15143,2017,12/19/2016 15:40
Dog Senior Citizen or Disability Neutered Male,MALTESE,WHITE,LOUIS,15218,2017,12/7/2016 16:19
Dog Individual Neutered Male,COCKER SPANIEL,TAN,DUDE,15205,2017,12/16/2016 13:25
Dog Senior Citizen or Disability Spayed Female,YORKSHIRE TERR MIX,MULTI,MISHKA,15239,2017,4/24/2017 15:48
Dog Individual License Duplicate,BEAGLE MIX,WHITE/BLACK/BROWN,SPARKY,15108,2017,3/8/2017 14:51
Dog Senior Citizen or Disability Spayed Female,DACHSHUND,RED,ANGEL,15084,2017,12/7/2016 16:19
Dog Senior Citizen or Disability Neutered Male,HAVANESE,BROWN,COOPER,15017,2017,3/31/2017 15:12
Dog Individual Female,ROTTWEILER,BLACK/BROWN,GUINEVER,15025,2017,3/3/2017 9:11
Dog Individual Female,GOLDEN RETRIEVER,BLONDE,KOBIE,15044,2017,1/30/2017 14:21
Dog Individual Neutered Male,POODLE TOY,APRICOT,MISCHKA,15221,2017,1/9/2017 14:20
Dog Individual Spayed Female,BRITTANY SPANIEL,WHITE/ORANGE,MADELEINE,15139,2017,12/29/2016 10:44
Dog Individual Spayed Female,POODLE MIX,BROWN,COCO,15102,2017,12/8/2016 16:23
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,BLACK,STAR,15137,2017,5/24/2017 16:22
Dog Individual Spayed Female,MIXED,BROWN,COACOA,15209,2017,12/12/2016 16:17
Dog Senior Citizen or Disability Spayed Female,AM PITT BULL MIX,BLUE,JORDAN,15030,2017,3/22/2017 11:41
Dog Senior Citizen or Disability Spayed Female,LABRADOR RETRIEVER,BLACK,BELLA,15202,2017,12/19/2016 8:20
Dog Individual Female,ROTTWEILER,BLACK/BROWN,EMMA,15133,2017,1/6/2017 8:41
Dog Senior Citizen or Disability Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,KAYCEE,15146,2017,1/24/2017 14:51
Dog Individual Spayed Female,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,KAYCEE,15146,2017,1/24/2017 14:51
Dog Senior Citizen or Disability Spayed Female,MIXED,BROWN,LUCY,15209,2017,12/14/2016 9:08
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,BAILY,15229,2017,4/28/2017 10:04
Dog Individual Neutered Male,AUS SHEPHERD,BLACK/BROWN,COOPER,15237,2017,2/23/2017 10:05
Dog Senior Citizen or Disability Spayed Female,TAG,BLACK,CHLOE,15145,2017,12/19/2016 8:49
Dog Individual Neutered Male,DACHSHUND,BRINDLE,BENTLEY,15135,2017,12/5/2016 9:46
Dog Senior Citizen or Disability Spayed Female,MORKIE,GOLD,PEACHES,15239,2017,1/3/2017 14:03
